Date,Time,LTC,BTC,ETH
02/11/2020,01:30:00,73,9732,219
02/11/2020,01:45:00,73,9749,219
02/11/2020,02:00:00,73,9743,219
02/11/2020,02:15:00,73,9725,219
02/11/2020,02:30:00,72,9705,218
02/11/2020,02:45:00,72,9699,218
02/11/2020,03:00:00,72,9705,218
02/11/2020,03:15:00,73,9699,218
02/11/2020,03:30:00,72,9675,217
02/11/2020,03:45:00,72,9670,217
02/11/2020,04:00:00,73,9700,218
02/11/2020,04:15:00,72,9695,218
02/11/2020,04:30:00,72,9666,217
02/11/2020,04:45:00,73,9683,217
02/11/2020,05:00:00,73,9699,217
02/11/2020,05:15:00,73,9719,218
02/11/2020,05:30:00,73,9706,218
02/11/2020,05:45:00,73,9695,218
02/11/2020,06:00:00,73,9693,218
02/11/2020,06:15:00,73,9685,217
02/11/2020,06:30:00,73,9704,218
02/11/2020,06:45:00,73,9707,218
02/11/2020,07:00:00,73,9700,218
02/11/2020,07:15:00,73,9697,218
02/11/2020,07:30:00,72,9694,217
02/11/2020,07:45:00,72,9679,217
02/11/2020,08:00:00,72,9677,217
02/11/2020,08:15:00,72,9681,217
02/11/2020,08:30:00,73,9705,218
02/11/2020,08:45:00,74,9729,219
02/11/2020,09:00:00,73,9719,219
02/11/2020,09:15:00,74,9740,220
02/11/2020,09:30:00,74,9728,220
02/11/2020,09:45:00,73,9718,220
02/11/2020,10:00:00,73,9699,219
02/11/2020,10:15:00,74,9716,219
02/11/2020,10:30:00,73,9728,220
02/11/2020,10:45:00,73,9726,220
02/11/2020,11:00:00,74,9727,220
02/11/2020,11:15:00,74,9733,220
02/11/2020,11:30:00,74,9734,221
02/11/2020,11:45:00,74,9748,221
02/11/2020,12:00:00,74,9769,222
02/11/2020,12:15:00,74,9805,222
02/11/2020,12:30:00,74,9809,222
02/11/2020,12:45:00,74,9801,222
02/11/2020,13:00:00,74,9815,222
02/11/2020,13:15:00,74,9816,222
02/11/2020,13:30:00,74,9845,223
02/11/2020,13:45:00,74,9819,222
02/11/2020,14:00:00,74,9839,223
02/11/2020,14:15:00,74,9836,222
02/11/2020,14:30:00,74,9820,222
02/11/2020,14:45:00,73,9802,221
02/11/2020,15:00:00,74,9833,223
02/11/2020,15:15:00,75,9954,226
02/11/2020,15:30:00,76,10108,229
02/11/2020,15:45:00,76,10157,228
02/11/2020,16:00:00,76,10210,228
02/11/2020,16:15:00,76,10191,229
02/11/2020,16:30:00,75,10185,229
02/11/2020,16:45:00,76,10209,231
02/11/2020,17:00:00,76,10232,233
02/11/2020,17:15:00,76,10238,233
02/11/2020,17:30:00,76,10220,233
02/11/2020,17:45:00,76,10247,235
02/11/2020,18:00:00,77,10250,236
02/11/2020,18:15:00,76,10240,237
02/11/2020,18:30:00,76,10217,235
02/11/2020,18:45:00,76,10203,236
02/11/2020,19:00:00,76,10199,237
02/11/2020,19:15:00,76,10173,236
02/11/2020,19:30:00,76,10206,237
02/11/2020,19:45:00,76,10235,238
02/11/2020,20:00:00,76,10221,237
02/11/2020,20:15:00,76,10216,237
02/11/2020,20:30:00,76,10209,237
02/11/2020,20:45:00,76,10216,237
02/11/2020,21:00:00,76,10200,237
02/11/2020,21:15:00,76,10212,237
02/11/2020,21:30:00,76,10170,236
02/11/2020,21:45:00,76,10187,236
02/11/2020,22:00:00,76,10182,236
02/11/2020,22:15:00,76,10204,237
02/11/2020,22:30:00,76,10171,236
02/11/2020,22:45:00,76,10182,236
02/11/2020,23:00:00,76,10186,236
02/11/2020,23:15:00,76,10185,235
02/11/2020,23:30:00,77,10240,236
02/11/2020,23:45:00,76,10212,236
02/12/2020,00:00:00,77,10262,241
02/12/2020,00:15:00,77,10239,241
02/12/2020,00:30:00,77,10247,243
02/12/2020,00:45:00,78,10294,247
02/12/2020,01:00:00,78,10285,245
02/12/2020,01:15:00,77,10265,244
02/12/2020,01:30:00,78,10294,246
02/12/2020,01:45:00,77,10276,244
02/12/2020,02:00:00,77,10258,243
02/12/2020,02:15:00,77,10224,242
02/12/2020,02:30:00,77,10237,243
02/12/2020,02:45:00,78,10241,243
02/12/2020,03:00:00,78,10242,243
02/12/2020,03:15:00,78,10260,245
02/12/2020,03:30:00,78,10247,243
02/12/2020,03:45:00,78,10247,244
02/12/2020,04:00:00,78,10265,245
02/12/2020,04:15:00,78,10281,246
02/12/2020,04:30:00,78,10268,245
02/12/2020,04:45:00,78,10253,244
02/12/2020,05:00:00,78,10268,245
02/12/2020,05:15:00,78,10273,245
02/12/2020,05:30:00,78,10281,246
02/12/2020,05:45:00,79,10302,246
02/12/2020,06:00:00,79,10283,245
02/12/2020,06:15:00,78,10260,245
02/12/2020,06:30:00,78,10275,246
02/12/2020,06:45:00,79,10301,248
02/12/2020,07:00:00,79,10292,247
02/12/2020,07:15:00,79,10314,251
02/12/2020,07:30:00,79,10397,255
02/12/2020,07:45:00,79,10341,253
02/12/2020,08:00:00,78,10280,251
02/12/2020,08:15:00,78,10279,253
02/12/2020,08:30:00,78,10218,250
02/12/2020,08:45:00,78,10245,252
02/12/2020,09:00:00,78,10215,250
02/12/2020,09:15:00,77,10216,250
02/12/2020,09:30:00,77,10218,252
02/12/2020,09:45:00,78,10220,252
02/12/2020,10:00:00,78,10222,252
02/12/2020,10:15:00,78,10274,255
02/12/2020,10:30:00,78,10272,254
02/12/2020,10:45:00,79,10268,253
02/12/2020,11:00:00,79,10280,254
02/12/2020,11:15:00,79,10327,257
02/12/2020,11:30:00,79,10325,256
02/12/2020,11:45:00,79,10308,255
02/12/2020,12:00:00,78,10268,253
02/12/2020,12:15:00,79,10266,253
02/12/2020,12:30:00,79,10283,254
02/12/2020,12:45:00,79,10297,255
