Date,Time,AUDJPY,AUDUSD,EURCHF,EURGBP,EURJPY,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY,SILVER,GOLD,NAS,DAX,CAC,FTSE,DOW
10/11/2010,10:30:00,80.709,0.98478,1.3424,0.8744,114.172,1.39427,1.59366,0.7522,1.01186,0.96282,81.963,23.95,1221.45,2137,6763,3962,5916,11076
10/11/2010,10:45:00,80.673,0.98422,1.3421,0.87474,114.292,1.39386,1.5942,0.7522,1.01214,0.96276,81.871,23.935,1220.85,2137,6739,3963,5915,11077
10/11/2010,11:00:00,80.622,0.98382,1.34114,0.87452,114.235,1.39299,1.59357,0.75196,1.01201,0.96292,81.923,23.93,1221,2136,6759,3966,5924,11067
10/11/2010,11:15:00,80.656,0.98354,1.34104,0.87376,114.12,1.39266,1.59414,0.7521,1.01189,0.9619,81.916,23.83,1221.25,2137,6754,3964,5927,11062
10/11/2010,11:30:00,80.628,0.98424,1.34102,0.87378,114.13,1.39406,1.59384,0.7527,1.01131,0.96161,81.907,23.89,1221.3,2138,6755,3964,5932,11061
10/11/2010,11:45:00,80.704,0.98438,1.34054,0.87443,114.129,1.39394,1.59403,0.7535,1.01124,0.96235,81.897,23.78,1220.25,2140,6754,3966,5937,11062
10/11/2010,12:00:00,80.711,0.9845,1.34182,0.87451,114.146,1.39423,1.59352,0.7545,1.01129,0.96235,81.898,23.715,1220.75,2140,6765,3971,5931,11054
10/11/2010,12:15:00,80.625,0.98471,1.3412,0.87453,114.092,1.39367,1.5934,0.75412,1.01099,0.96179,81.925,23.705,1220.6,2142,6777,3970,5933,11056
10/11/2010,12:30:00,80.651,0.9847,1.34064,0.87448,114.109,1.39388,1.59335,0.75411,1.01229,0.96249,81.924,23.665,1220.15,2144,6773,3972,5937,11058
10/11/2010,12:45:00,80.642,0.98447,1.34093,0.87467,114.162,1.39309,1.59357,0.75238,1.0136,0.96241,81.954,23.6,1221.25,2142,6769,3979,5933,11058
10/11/2010,13:00:00,80.651,0.98442,1.34088,0.87421,114.17,1.39322,1.59317,0.75262,1.01295,0.96261,81.949,23.54,1221.05,2141,6799,3979,5923,11057
10/11/2010,13:15:00,80.654,0.98472,1.34156,0.87412,114.171,1.39359,1.59334,0.75301,1.01276,0.96254,82.058,23.595,1221.1,2141,6798,3979,5929,11064
10/11/2010,13:30:00,80.741,0.98477,1.341,0.87462,114.099,1.39307,1.59319,0.75301,1.0129,0.96264,82.062,23.55,1220.75,2144,6797,3983,5922,11071
10/11/2010,13:45:00,80.817,0.98589,1.34124,0.87424,114.021,1.39323,1.59301,0.75196,1.01356,0.96249,82.071,23.52,1221.1,2148,6795,3986,5929,11076
10/11/2010,14:00:00,80.884,0.98644,1.34115,0.87436,114.08,1.39344,1.59207,0.75198,1.01347,0.96249,82.08,23.455,1221.1,2147,6797,3990,5930,11079
10/11/2010,14:15:00,80.925,0.98726,1.34142,0.87459,114.078,1.39362,1.59244,0.75223,1.0131,0.96343,82.1,23.32,1221.5,2144,6796,3988,5918,11071
10/11/2010,14:30:00,80.868,0.98739,1.3422,0.87524,114.009,1.39306,1.59278,0.75257,1.01283,0.96359,82.085,23.34,1221.15,2144,6797,3976,5896,11074
10/11/2010,14:45:00,80.826,0.98675,1.34158,0.87472,113.926,1.39225,1.5906,0.75257,1.01283,0.96512,82.067,23.35,1221.5,2144,6793,3976,5873,11083
10/11/2010,15:00:00,80.871,0.98495,1.341,0.87396,113.938,1.38938,1.59124,0.75274,1.01278,0.96511,82.066,23.42,1221,2144,6798,3959,5897,11082
10/11/2010,15:15:00,80.864,0.98544,1.34162,0.87338,113.946,1.3901,1.59185,0.75307,1.01295,0.96514,82.025,23.35,1220.8,2146,6798,3968,5900,11086
10/11/2010,15:30:00,80.841,0.98522,1.34152,0.87346,113.931,1.38995,1.59062,0.75345,1.01282,0.96514,82.041,23.345,1221,2145,6808,3972,5904,11092
10/11/2010,15:45:00,80.804,0.98487,1.34068,0.87302,113.912,1.38899,1.58833,0.7528,1.01324,0.96539,82.045,23.36,1220.5,2145,6812,3977,5898,11091
10/11/2010,16:00:00,80.777,0.98419,1.33955,0.87312,113.886,1.38754,1.58839,0.75253,1.01379,0.96519,82.002,23.355,1221.15,2145,6816,3968,5891,11088
10/11/2010,16:15:00,80.81,0.98403,1.33973,0.87347,113.929,1.38796,1.5882,0.75177,1.0137,0.96457,82.01,23.395,1220.55,2146,6815,3974,5877,11085
10/11/2010,16:30:00,80.839,0.98467,1.33927,0.87366,113.946,1.3884,1.58824,0.75262,1.01357,0.9645,82.041,23.405,1220.65,2145,6812,3975,5878,11092
10/11/2010,16:45:00,80.862,0.98502,1.33898,0.87408,113.859,1.38815,1.58967,0.75307,1.01308,0.96407,82.045,23.415,1220.85,2146,6808,3978,5884,11097
10/11/2010,17:00:00,80.859,0.98582,1.33878,0.87398,113.898,1.38867,1.58894,0.75297,1.01413,0.96374,82.029,23.425,1218.6,2148,6811,3978,5887,11100
10/11/2010,17:15:00,80.905,0.98561,1.3377,0.87339,113.898,1.38812,1.5896,0.75171,1.01446,0.96364,82.054,23.375,1218.8,2149,6808,3985,5885,11098
10/11/2010,17:30:00,80.878,0.98611,1.3382,0.87356,113.92,1.38857,1.58957,0.75102,1.01426,0.96322,82.108,23.35,1218.8,2150,6811,3975,5900,11093
10/11/2010,17:45:00,80.855,0.98631,1.33858,0.8734,113.951,1.38952,1.5888,0.75155,1.01363,0.96392,82.093,23.35,1220.15,2152,6799,3979,5904,11093
10/11/2010,18:00:00,80.858,0.98593,1.33835,0.87401,113.956,1.3883,1.58885,0.7517,1.01368,0.96394,82.117,23.305,1219.75,2153,6793,3978,5901,11113
10/11/2010,18:15:00,80.802,0.98555,1.3383,0.87374,113.889,1.38827,1.58834,0.75187,1.01351,0.96359,82.107,23.345,1218.45,2151,6793,3975,5893,11099
10/11/2010,18:30:00,80.836,0.98488,1.33777,0.87371,113.93,1.38822,1.58898,0.75195,1.01367,0.96332,82.104,23.375,1216.95,2150,6789,3970,5900,11059
10/11/2010,18:45:00,80.869,0.98552,1.33788,0.87384,113.902,1.38878,1.58847,0.75155,1.01357,0.96355,82.121,23.455,1218.2,2148,6799,3971,5894,11074
10/11/2010,19:00:00,80.862,0.98558,1.33818,0.87382,113.937,1.38874,1.5876,0.7513,1.01381,0.96424,82.121,23.48,1218.35,2149,6807,3963,5898,11060
10/11/2010,19:15:00,80.78,0.98485,1.3382,0.87413,113.942,1.38781,1.58707,0.75109,1.01359,0.96406,82.062,23.45,1217.75,2151,6814,3961,5904,11065
10/11/2010,19:30:00,80.785,0.98405,1.33758,0.87402,113.959,1.38729,1.58714,0.75022,1.01362,0.9644,82.086,23.38,1218.05,2151,6813,3964,5901,11056
10/11/2010,19:45:00,80.791,0.98378,1.3381,0.874,113.867,1.38735,1.5872,0.75143,1.01346,0.96434,82.091,23.425,1218.25,2148,6845,3968,5896,11059
10/11/2010,20:00:00,80.749,0.98404,1.3379,0.87401,113.888,1.38719,1.58764,0.7513,1.01335,0.96435,82.102,23.42,1218.95,2148,6848,3965,5889,11063
10/11/2010,20:15:00,80.81,0.98355,1.3384,0.8739,113.891,1.38779,1.58774,0.75169,1.01332,0.96453,82.069,23.43,1218.05,2152,6843,3965,5893,11047
10/11/2010,20:30:00,80.806,0.98406,1.33834,0.87397,113.903,1.38752,1.58777,0.7514,1.0129,0.96443,82.025,23.465,1217.6,2153,6847,3968,5893,11027
10/11/2010,20:45:00,80.726,0.98397,1.3385,0.87382,113.931,1.38772,1.5881,0.75139,1.01287,0.96469,82.051,23.46,1211.2,2152,6845,3970,5898,11029
10/11/2010,21:00:00,80.71,0.98375,1.33863,0.87378,113.893,1.38765,1.58788,0.75116,1.01342,0.96459,82.061,23.51,1213.55,2153,6855,3972,5940,11022
10/11/2010,21:15:00,80.699,0.98324,1.3383,0.87359,113.902,1.38743,1.58759,0.75012,1.01391,0.96482,82.087,23.535,1213.3,2152,6853,3977,5949,10997
10/11/2010,21:30:00,80.698,0.98303,1.3387,0.87353,113.931,1.38733,1.58775,0.74949,1.01342,0.96468,82.147,23.54,1214.6,2152,6852,3974,5952,11019
10/11/2010,21:45:00,80.708,0.98287,1.33839,0.87358,113.932,1.38729,1.58854,0.75011,1.01372,0.96416,82.16,23.545,1214.9,2152,6882,3977,5939,11040
10/11/2010,22:00:00,80.679,0.98335,1.33854,0.87354,113.942,1.38811,1.58933,0.74997,1.01359,0.96414,82.257,23.575,1222.55,2154,6873,3976,5941,11020
10/11/2010,22:15:00,80.717,0.98353,1.33869,0.8736,113.896,1.38844,1.58939,0.74971,1.0134,0.96413,82.309,23.61,1225,2154,6880,3974,5944,11026
10/11/2010,22:30:00,80.748,0.98379,1.33856,0.87348,114.006,1.3881,1.58952,0.75077,1.01334,0.96417,82.276,23.665,1224,2153,6909,3973,5947,11018
10/11/2010,22:45:00,80.757,0.984,1.33848,0.87322,114.123,1.38826,1.58904,0.74961,1.01378,0.96429,82.282,23.7,1231.95,2154,6912,3976,5957,11015
10/11/2010,23:00:00,80.745,0.98379,1.33845,0.87327,114.085,1.3879,1.58773,0.74911,1.01446,0.96541,82.222,23.725,1233.2,2157,6923,3967,5972,11043
10/11/2010,23:15:00,80.635,0.9829,1.33903,0.87329,114.072,1.38702,1.58717,0.74962,1.01432,0.96564,82.261,23.735,1232.05,2157,6919,3968,5962,11059
10/11/2010,23:30:00,80.752,0.98141,1.33862,0.87341,114.03,1.38623,1.58702,0.74951,1.01437,0.96567,82.257,23.72,1232.5,2157,6911,3967,5976,11051
10/11/2010,23:45:00,80.834,0.98167,1.3385,0.87325,114.02,1.38591,1.58749,0.74961,1.01427,0.96561,82.217,23.66,1233.1,2157,6909,3969,5978,11046
10/12/2010,00:00:00,80.718,0.98208,1.33882,0.87317,113.948,1.38642,1.5881,0.74982,1.01428,0.96515,82.167,23.645,1230.65,2156,6917,3967,5970,11040
10/12/2010,00:15:00,80.737,0.98104,1.33828,0.87324,113.945,1.38658,1.58803,0.74948,1.0143,0.96498,82.132,23.675,1230.15,2156,6916,3966,5966,11038
10/12/2010,00:30:00,80.714,0.98117,1.33779,0.87294,113.889,1.38627,1.58822,0.74998,1.01402,0.96476,82.128,23.675,1230.7,2154,6903,3970,5943,11025
10/12/2010,00:45:00,80.672,0.98162,1.33804,0.87281,113.876,1.38678,1.58805,0.75042,1.01405,0.96498,82.094,23.695,1230.9,2153,6900,3968,5934,11015
10/12/2010,01:00:00,80.533,0.98072,1.33772,0.87305,113.902,1.38617,1.5875,0.75035,1.01398,0.96451,82.077,23.675,1230.4,2153,6896,3969,5924,11018
10/12/2010,01:15:00,80.567,0.97902,1.33601,0.87269,113.841,1.38528,1.5882,0.75007,1.01372,0.96444,82.067,23.71,1229.8,2152,6902,3970,5931,10985
10/12/2010,01:30:00,80.49,0.97993,1.33665,0.87245,113.884,1.3859,1.58827,0.74953,1.01421,0.96522,82.063,23.725,1231.55,2152,6912,3973,5924,10951
10/12/2010,01:45:00,80.461,0.97957,1.33792,0.87247,113.886,1.38607,1.58867,0.74951,1.01428,0.96486,82.036,23.815,1231.3,2152,6926,3970,5914,10939
10/12/2010,02:00:00,80.475,0.97958,1.33762,0.87252,113.876,1.38635,1.58917,0.74909,1.01459,0.96465,81.937,23.84,1230.75,2149,6924,3971,5913,10950
10/12/2010,02:15:00,80.4,0.97982,1.3379,0.87253,113.846,1.38682,1.58933,0.74951,1.01405,0.96493,81.868,23.715,1231.25,2154,6929,3966,5916,10960
10/12/2010,02:30:00,80.452,0.97937,1.33796,0.87254,113.7,1.38658,1.59114,0.74941,1.01408,0.96436,81.926,23.725,1230.4,2154,6926,3969,5927,10934
10/12/2010,02:45:00,80.463,0.98021,1.33799,0.87222,113.635,1.38748,1.59059,0.74902,1.01472,0.96406,81.938,23.715,1230.75,2154,6927,3971,5918,10925
10/12/2010,03:00:00,80.442,0.98046,1.33795,0.87185,113.613,1.3877,1.5909,0.74949,1.01531,0.96436,81.928,23.765,1230.5,2153,6928,3969,5910,10950
10/12/2010,03:15:00,80.389,0.98022,1.33809,0.87232,113.64,1.3876,1.59058,0.74915,1.01514,0.96418,81.931,23.77,1230.7,2152,6938,3971,5910,10978
10/12/2010,03:30:00,80.21,0.97989,1.33799,0.87208,113.602,1.38773,1.59038,0.74896,1.01677,0.96424,82.001,23.71,1229.4,2153,6933,3968,5920,10994
10/12/2010,03:45:00,80.168,0.97892,1.3381,0.8723,113.591,1.38762,1.59056,0.74887,1.01714,0.96385,81.957,23.73,1229.5,2153,6931,3964,5915,10986
10/12/2010,04:00:00,80.173,0.9792,1.33799,0.87235,113.676,1.388,1.59012,0.74914,1.01719,0.96411,81.937,23.74,1229.1,2153,6927,3971,5930,10987
10/12/2010,04:15:00,80.231,0.97856,1.33698,0.8725,113.653,1.38668,1.59002,0.74862,1.01767,0.96446,81.821,23.705,1231.2,2153,6932,3982,5920,10987
10/12/2010,04:30:00,80.22,0.97912,1.33751,0.87192,113.526,1.38671,1.58973,0.74965,1.01578,0.96423,81.829,23.675,1230.45,2152,6933,3988,5955,10989
10/12/2010,04:45:00,80.169,0.97912,1.33697,0.87206,113.226,1.38653,1.58898,0.74906,1.01577,0.96455,81.864,23.685,1230.35,2152,6930,3987,5959,10984
10/12/2010,05:00:00,80.251,0.97847,1.3374,0.87209,113.197,1.38637,1.58989,0.75,1.01477,0.96482,81.847,23.68,1230.35,2152,6930,3986,5976,10983
10/12/2010,05:15:00,80.216,0.97866,1.33748,0.8724,113.142,1.38627,1.59089,0.74999,1.015,0.96462,81.913,23.715,1230.35,2152,6931,3980,5991,10982
10/12/2010,05:30:00,80.182,0.97876,1.33763,0.87178,113.157,1.38669,1.58987,0.74974,1.01456,0.96471,81.905,23.7,1228.44,2152,6935,3978,5992,10973
10/12/2010,05:45:00,80.01,0.97856,1.33662,0.87159,113.226,1.38548,1.58863,0.74922,1.01634,0.96568,81.986,23.74,1230.75,2153,6932,3976,5974,10970
10/12/2010,06:00:00,80.038,0.97782,1.33623,0.87134,113.42,1.38374,1.58717,0.74953,1.01738,0.9658,81.927,23.735,1230.7,2152,6934,3969,5956,10975
10/12/2010,06:15:00,80.022,0.97812,1.33602,0.87094,113.436,1.38331,1.58681,0.74954,1.0167,0.96689,81.926,23.74,1230.8,2150,6952,3968,5961,10970
10/12/2010,06:30:00,80.149,0.97747,1.33637,0.87143,113.372,1.38206,1.58655,0.74916,1.01701,0.96729,81.944,23.715,1230.65,2152,6951,3970,5955,10961
10/12/2010,06:45:00,80.207,0.97922,1.33723,0.8708,113.168,1.38246,1.58769,0.74838,1.01703,0.96659,81.945,23.74,1230.65,2148,6949,3972,5958,10961
10/12/2010,07:00:00,80.362,0.97921,1.33601,0.87124,113.166,1.38223,1.58862,0.74916,1.01636,0.9662,81.977,23.625,1229.7,2150,6952,3974,5939,10966
10/12/2010,07:15:00,80.404,0.98112,1.33794,0.87044,113.19,1.38477,1.58711,0.74938,1.01507,0.96703,82.079,23.615,1230.95,2148,6952,3975,5935,10967
10/12/2010,07:30:00,80.329,0.98065,1.33804,0.87157,113.067,1.38359,1.58792,0.75008,1.0154,0.9673,82.056,23.54,1229.8,2150,6951,3977,5941,10966
10/12/2010,07:45:00,80.164,0.98048,1.33854,0.87162,113.186,1.3838,1.58731,0.75028,1.01517,0.96959,82.02,23.735,1229.8,2149,6954,3973,5942,10978
10/12/2010,08:00:00,80.118,0.97844,1.33918,0.87139,113.176,1.38128,1.58614,0.7494,1.01627,0.97019,82.079,23.745,1230.1,2149,6974,3975,5945,10973
10/12/2010,08:15:00,80.159,0.9777,1.33969,0.8701,113.227,1.38089,1.58598,0.74912,1.01639,0.96986,82.035,23.745,1230.35,2151,6967,3974,5942,10992
10/12/2010,08:30:00,80.164,0.9782,1.33974,0.87046,113.349,1.38129,1.58498,0.7501,1.01562,0.97169,82.06,23.735,1230.64,2151,6971,3970,5945,10990
10/12/2010,08:45:00,80.26,0.97789,1.34013,0.87029,113.362,1.3792,1.58053,0.7513,1.01545,0.97159,82.019,23.88,1231.15,2151,6978,3976,5942,10988
10/12/2010,09:00:00,80.292,0.97778,1.33974,0.87,113.211,1.37892,1.5806,0.75162,1.01516,0.9712,81.996,23.815,1230.8,2153,6974,3975,5942,10995
10/12/2010,09:15:00,80.282,0.97849,1.33938,0.87233,113.186,1.37918,1.5813,0.75204,1.01612,0.96992,81.998,23.855,1230.65,2153,6964,3978,5942,10993
10/12/2010,09:30:00,80.369,0.9787,1.33902,0.87248,113.299,1.38045,1.58279,0.75402,1.01459,0.96749,81.96,23.865,1230.9,2153,6968,3977,5937,11002
10/12/2010,09:45:00,80.413,0.97918,1.33599,0.87283,113.231,1.38084,1.58277,0.7535,1.01408,0.96622,81.948,23.825,1230.7,2152,6961,3978,5925,11002
10/12/2010,10:00:00,80.344,0.98025,1.33522,0.87225,113.21,1.38186,1.58202,0.7542,1.01358,0.96548,81.9,23.74,1230.55,2152,6961,3976,5929,11000
10/12/2010,10:15:00,80.318,0.97907,1.33208,0.87295,113.192,1.37958,1.58258,0.75392,1.01456,0.96524,81.848,23.81,1230.4,2153,6966,3978,5926,11006
10/12/2010,10:30:00,80.355,0.97919,1.3321,0.87188,113.249,1.37998,1.5851,0.75358,1.01387,0.96223,81.935,23.815,1230.55,2152,6968,3984,5926,11008
10/12/2010,10:45:00,80.392,0.97997,1.32952,0.87186,113.14,1.38166,1.58473,0.7536,1.0123,0.96319,81.928,23.785,1230.55,2153,6966,3982,5933,11014
10/12/2010,11:00:00,80.39,0.9804,1.33001,0.87154,113.335,1.38086,1.58497,0.75409,1.01288,0.96215,81.857,23.835,1230.6,2154,6971,3985,5946,11022
10/12/2010,11:15:00,80.353,0.98081,1.32911,0.87128,113.26,1.38124,1.5841,0.75331,1.01228,0.96208,81.855,23.825,1230.8,2154,6977,3978,5937,11014
10/12/2010,11:30:00,80.461,0.98052,1.3289,0.8713,113.169,1.38119,1.58529,0.75218,1.0131,0.96124,81.827,23.815,1230.95,2154,6971,3977,5947,11015
10/12/2010,11:45:00,80.424,0.98237,1.32918,0.87174,113.324,1.38269,1.58406,0.75136,1.01436,0.96189,81.857,23.855,1230.9,2153,6956,3976,5940,11018
10/12/2010,12:00:00,80.515,0.98257,1.3296,0.87213,113.307,1.38223,1.58353,0.75162,1.01289,0.96132,81.866,23.855,1231.1,2153,6959,3971,5933,11015
10/12/2010,12:15:00,80.468,0.9826,1.32974,0.87243,113.326,1.38311,1.58347,0.75054,1.01421,0.96094,81.809,23.795,1231.4,2151,6952,3973,5931,11012
10/12/2010,12:30:00,80.448,0.98212,1.32852,0.8734,113.183,1.38238,1.584,0.75137,1.0129,0.96004,81.775,23.85,1231.85,2151,6949,3972,5939,11007
10/12/2010,12:45:00,80.466,0.98279,1.3273,0.8729,113.009,1.38249,1.5853,0.75246,1.01105,0.95944,81.798,23.895,1231.4,2149,6944,3972,5942,11011
10/12/2010,13:00:00,80.442,0.98302,1.32842,0.87266,113.117,1.38446,1.58461,0.75304,1.01123,0.95987,81.809,23.895,1231.55,2148,6942,3970,5942,11008
10/12/2010,13:15:00,80.494,0.98303,1.3291,0.8732,113.075,1.38462,1.5834,0.75339,1.01082,0.95972,81.787,23.9,1232.8,2150,6938,3971,5953,11003
10/12/2010,13:30:00,80.376,0.98332,1.32867,0.87365,113.193,1.3844,1.58179,0.75437,1.00994,0.96087,81.795,23.895,1233.4,2148,6933,3973,5964,10996
10/12/2010,13:45:00,80.256,0.98178,1.32853,0.87417,113.142,1.38251,1.5809,0.75338,1.01134,0.96124,81.752,23.84,1233.1,2144,6930,3970,5954,11006
10/12/2010,14:00:00,80.309,0.98101,1.32776,0.87386,113.194,1.38128,1.5806,0.75437,1.01063,0.95932,81.697,23.83,1232.9,2144,6928,3970,5959,11002
10/12/2010,14:15:00,80.256,0.98202,1.32704,0.87363,113.128,1.38325,1.57868,0.75375,1.01107,0.96081,81.747,23.865,1232.5,2139,6926,3968,5953,11007
10/12/2010,14:30:00,80.35,0.9811,1.3281,0.87503,113.243,1.38226,1.5798,0.75288,1.01147,0.96042,81.703,23.87,1231.15,2139,6933,3967,5956,11004
10/12/2010,14:45:00,80.454,0.98215,1.32879,0.87545,113.179,1.38355,1.57829,0.7526,1.01083,0.95974,81.804,23.915,1230.5,2142,6930,3969,5954,10997
10/12/2010,15:00:00,80.454,0.98368,1.32757,0.87568,113.374,1.3832,1.57964,0.75232,1.01201,0.95988,81.821,23.935,1231.55,2142,6932,3973,5960,10999
10/12/2010,15:15:00,80.488,0.98354,1.32834,0.87625,113.449,1.38379,1.57922,0.75244,1.01197,0.95969,81.835,23.925,1231.35,2140,6936,3968,5961,11006
10/12/2010,15:30:00,80.51,0.98452,1.32798,0.8759,113.483,1.38369,1.58055,0.75308,1.01192,0.95865,81.886,23.875,1232,2139,6939,3970,5961,11021
10/12/2010,15:45:00,80.488,0.98545,1.32877,0.87609,113.472,1.38605,1.57975,0.75274,1.01154,0.95933,81.859,23.96,1232.2,2140,6949,3970,5960,11016
10/12/2010,16:00:00,80.55,0.9846,1.32828,0.87681,113.429,1.38448,1.58006,0.75494,1.01005,0.95679,81.855,23.98,1233.25,2141,6957,3968,5962,11013
10/12/2010,16:15:00,80.564,0.9859,1.3277,0.87629,113.398,1.38763,1.57839,0.75507,1.01077,0.95727,81.885,24,1237.8,2143,6958,3963,5956,11015
10/12/2010,16:30:00,80.55,0.9848,1.32756,0.87814,113.418,1.38672,1.57975,0.75472,1.01114,0.95719,81.766,24.01,1236.6,2142,6961,3978,5958,11020
10/12/2010,16:45:00,80.531,0.98443,1.32764,0.87845,113.451,1.38695,1.57903,0.75456,1.01055,0.95745,81.739,24.01,1236.94,2142,6959,3981,5959,11015
10/12/2010,17:00:00,80.561,0.98407,1.32769,0.87787,113.729,1.38666,1.57719,0.75452,1.01003,0.9584,81.746,24.01,1235.75,2142,6958,3982,5961,11017
10/12/2010,17:15:00,80.545,0.98378,1.32755,0.87805,113.787,1.38514,1.57746,0.75557,1.00913,0.95886,81.856,23.97,1236.1,2140,6960,3983,5957,11018
10/12/2010,17:30:00,80.537,0.98391,1.32829,0.87814,113.761,1.38519,1.5771,0.75505,1.0101,0.95859,81.868,23.995,1236.39,2137,6960,3983,5955,11022
10/12/2010,17:45:00,80.563,0.98392,1.32834,0.87803,113.863,1.3856,1.57746,0.75504,1.01042,0.95874,81.847,23.825,1236.34,2151,6947,3984,5969,11017
10/12/2010,18:00:00,80.696,0.98382,1.32821,0.87845,113.926,1.38542,1.58081,0.75488,1.01007,0.95667,81.821,23.865,1236.75,2154,6947,3973,5991,11021
10/12/2010,18:15:00,80.638,0.98688,1.3307,0.8781,113.98,1.39092,1.57934,0.75462,1.00993,0.95679,81.838,23.92,1236.8,2155,6946,3962,5990,11026
10/12/2010,18:30:00,80.626,0.98651,1.33184,0.8797,113.854,1.39198,1.57858,0.75468,1.00931,0.95716,81.815,23.905,1234.95,2153,6948,3962,5978,11017
10/12/2010,18:45:00,80.714,0.98629,1.332,0.88124,113.89,1.39162,1.57758,0.75488,1.00989,0.95737,81.811,23.935,1234.25,2151,6946,3959,5988,11014
10/12/2010,19:00:00,80.67,0.986,1.33169,0.8814,113.853,1.39103,1.57835,0.75513,1.00984,0.95743,81.775,23.795,1235.15,2157,6940,3968,5992,11009
10/12/2010,19:15:00,80.771,0.98533,1.33241,0.88163,113.883,1.39154,1.57916,0.75462,1.00994,0.95727,81.717,23.88,1235.25,2165,6944,3970,5997,11015
10/12/2010,19:30:00,80.672,0.9868,1.33305,0.88151,113.817,1.39254,1.57925,0.75532,1.00984,0.95674,81.747,23.87,1234.05,2165,6940,3963,6004,10994
10/12/2010,19:45:00,80.673,0.98591,1.33137,0.88178,113.769,1.39148,1.5797,0.75467,1.01004,0.9568,81.807,23.895,1233.8,2167,6944,3955,6005,11006
10/12/2010,20:00:00,80.703,0.98577,1.33138,0.88098,113.841,1.39154,1.58047,0.7548,1.00999,0.95679,81.763,23.91,1234.25,2167,6947,3958,6001,10998
10/12/2010,20:15:00,80.685,0.98641,1.3315,0.88075,113.885,1.39158,1.58081,0.75495,1.01014,0.95674,81.825,23.895,1236.3,2166,6949,3955,6000,11047
10/12/2010,20:30:00,80.6,0.98621,1.33179,0.88031,113.776,1.39192,1.58052,0.75557,1.01023,0.95747,81.801,23.885,1239.9,2166,6947,3957,6007,11039
10/12/2010,20:45:00,80.577,0.98557,1.33268,0.8803,113.861,1.39178,1.58065,0.75654,1.01017,0.95657,81.791,23.85,1237.6,2167,6947,3952,6018,11046
10/12/2010,21:00:00,80.621,0.98611,1.33208,0.88036,113.846,1.39231,1.58073,0.75622,1.01013,0.95659,81.781,23.85,1240.3,2164,6947,3952,6012,11052
10/12/2010,21:15:00,80.647,0.98613,1.33219,0.88059,113.826,1.39251,1.5805,0.75627,1.01021,0.95708,81.787,23.845,1237.55,2165,6933,3949,6015,11079
10/12/2010,21:30:00,80.654,0.98575,1.33249,0.88061,113.825,1.39222,1.58035,0.75646,1.0101,0.95713,81.819,23.805,1238.2,2165,6935,3953,6014,11094
10/12/2010,21:45:00,80.666,0.98643,1.332,0.88059,113.812,1.39146,1.58044,0.75604,1.00969,0.95708,81.83,23.775,1236.25,2165,6934,3952,6012,11097
10/12/2010,22:00:00,80.682,0.98584,1.33201,0.88034,113.849,1.39147,1.58058,0.75622,1.00959,0.95706,81.807,23.755,1238.6,2166,6930,3962,6015,11110
10/12/2010,22:15:00,80.666,0.98626,1.33203,0.88034,113.849,1.3918,1.58064,0.75635,1.01,0.95718,81.792,23.715,1237.8,2166,6933,3970,6018,11109
10/12/2010,22:30:00,80.639,0.98624,1.33212,0.88036,113.878,1.39161,1.58092,0.75639,1.00992,0.95721,81.837,23.735,1237.9,2165,6927,3966,6016,11105
10/12/2010,22:45:00,80.683,0.98598,1.33213,0.88026,113.861,1.39175,1.58109,0.7557,1.0102,0.95722,81.763,23.725,1238.95,2166,6947,3968,6018,11130
10/12/2010,23:00:00,80.681,0.98647,1.33206,0.88021,113.974,1.3915,1.58027,0.75544,1.01014,0.95727,81.817,23.725,1239.3,2166,6972,3966,6013,11134
10/12/2010,23:15:00,80.722,0.98606,1.33203,0.88002,113.93,1.39143,1.57984,0.75642,1.00991,0.9576,81.897,23.74,1238.85,2165,6970,3966,6011,11124
10/12/2010,23:30:00,80.787,0.98647,1.33222,0.88034,114.054,1.39122,1.58032,0.75679,1.00972,0.95706,81.939,23.745,1239.35,2166,6968,3965,6000,11131
10/12/2010,23:45:00,80.738,0.98748,1.33224,0.88051,114.143,1.392,1.58016,0.75677,1.00947,0.95727,81.951,23.77,1240.55,2167,6965,3966,6000,11136
10/13/2010,00:00:00,80.764,0.98707,1.33255,0.88077,114.189,1.392,1.57948,0.75713,1.0097,0.95704,81.936,23.815,1239.6,2167,6953,3959,6000,11140
10/13/2010,00:15:00,80.696,0.98687,1.33297,0.88081,114.355,1.39277,1.57847,0.75729,1.00931,0.95674,81.896,23.76,1240.25,2167,6941,3954,6011,11131
10/13/2010,00:30:00,80.769,0.98688,1.33299,0.88163,114.369,1.39331,1.57865,0.75691,1.00939,0.9567,81.927,23.7,1238.4,2167,6941,3966,6014,11127
10/13/2010,00:45:00,80.824,0.98714,1.33354,0.88261,114.317,1.39395,1.57844,0.7575,1.0091,0.95683,81.867,23.69,1239.1,2166,6930,3968,6016,11123
10/13/2010,01:00:00,80.84,0.98687,1.33366,0.88292,114.344,1.39379,1.57852,0.75674,1.00925,0.95714,81.861,23.73,1239.05,2167,6925,3967,6014,11134
10/13/2010,01:15:00,80.925,0.98657,1.33371,0.88301,114.27,1.39353,1.57963,0.75725,1.00919,0.95595,81.842,23.73,1240.05,2167,6927,3968,6017,11139
